Date,Open,High,Low,Close,Adj Close,Volume
19980616,108.40625,109.21875,107.75,109.1875,73.090347,7471500
19980617,110.15625,111.78125,109.9375,111.46875,74.617432,12057700
19980618,111.1875,111.4375,110.75,110.96875,74.282745,3844600
19980619,111.0625,111.234375,109.625,110.0625,73.910522,3549100
19980622,110.25,111.0625,110.0625,110.59375,74.267311,5438300
19980623,111.09375,112.0625,111,111.90625,75.148643,5004600
19980624,112.15625,113.6875,111.609375,113.40625,76.155945,8291900
19980625,113.90625,114.4375,112.8125,113.21875,76.030037,5854800
19980626,113.3125,113.84375,113.125,113.6875,76.344818,4833100
19980629,114.25,114.6875,113.796875,114.09375,76.617661,5953400
19980630,113.90625,114.1875,113.0625,113.3125,76.093018,4284800
19980701,114.0625,114.9375,113.625,114.625,76.974396,3489500
19980702,114.71875,114.875,114.25,114.84375,77.121277,3503900
19980706,114.78125,116,114.5625,116,77.897774,3144400
19980707,115.984375,116.125,115.28125,115.78125,77.750832,4920700
19980708,115.875,116.9375,115.75,116.625,78.317482,6875000
19980709,116.28125,116.71875,115.625,115.84375,77.792824,6942500
19980710,116.03125,116.9375,115.0625,116.46875,78.21254,7849700
19980713,116.5625,116.84375,116.0625,116.5,78.233528,6555100
19980714,116.9375,118.15625,116.9375,117.8125,79.114914,6983600
19980715,118.0625,118.28125,117.53125,117.59375,78.967979,4977500
19980716,117.6875,118.59375,117.0625,118.40625,79.513641,6315600
19980717,118.625,119,118.3125,118.5625,79.618561,3539500
19980720,118.75,119.234375,117.9375,118.5625,79.618561,2338400
19980721,119,119,116.28125,116.5,78.233528,5518600
19980722,116.34375,116.984375,115.53125,116.5,78.233528,10417300
19980723,116.3125,116.59375,113.90625,114.1875,76.680595,15110900
19980724,114.96875,115.09375,112.875,114.09375,76.617661,11540500
19980727,113.625,115,112.84375,114.90625,77.163269,9600000
19980728,114.4375,114.65625,111.875,112.96875,75.862175,13693000
19980729,113.71875,114.125,112.25,112.53125,75.568359,7462400
19980730,113.625,114.59375,113.40625,114.21875,76.701599,6821600
19980731,114.34375,114.5,111.3125,111.78125,75.064751,7680500
19980803,111.78125,112.421875,111.03125,111.3125,74.749924,10486500
19980804,112.21875,112.21875,107,107,71.853981,15091600
19980805,107.9375,108.875,105.59375,108.46875,72.840271,21718400
19980806,108.125,109.5,107.5625,108.9375,73.15506,13084400
19980807,109.6875,110.59375,108.46875,109.125,73.280937,12083800
19980810,108.75,109.65625,108.1875,108.5,72.861259,6273000
19980811,106.78125,107.4375,105.5,106.875,71.77002,14287100
19980812,107.75,108.875,107.5,108.6875,72.987183,11158400
19980813,108.8125,109.65625,107.375,107.375,72.105789,9073900
19980814,108.34375,108.71875,105.78125,106.125,71.266388,8628500
19980817,106,108.9375,105.5,108.375,72.777336,11290000
19980818,109,110.59375,108.78125,110.375,74.120384,7603900
19980819,111.09375,111.09375,109.625,110.09375,73.931496,6258600
19980820,109.6875,110.40625,109.15625,109.4375,73.490852,7402800
19980821,108.1875,108.71875,105.5,108.5625,72.903236,16685400
19980824,109.25,109.9375,108.3125,109.25,73.364914,7201700
19980825,110.375,111.25,108.640625,109.5,73.532837,9688300
19980826,108.28125,109.625,107.75,108.875,73.113091,9339700
19980827,107,107.5625,103.46875,103.75,69.671471,24887800
19980828,104.96875,105.71875,102.15625,103.375,69.419632,23735900
19980831,103.75,104.015625,95,96,64.467117,22563100
19980901,96.0625,100.5625,93.625,100.0625,67.195198,24748500
19980902,99.8125,101.75,98.78125,99.34375,66.712555,13843200
19980903,97.625,99.375,96.75,98.5625,66.187881,17311300
19980904,99.4375,99.8125,95.75,97.75,65.642273,17783800
19980908,100.875,103,99.8125,103,69.167831,14746500
19980909,102.75,103.125,100.4375,100.5,67.489006,12109700
19980910,98.4375,99.34375,96.8125,98.5,66.145927,19889300
19980911,98.1875,101.6875,97,101.6875,68.286476,20379800
19980914,102.875,104.453125,102.09375,103.4375,69.461655,10686800
19980915,102.875,104.3125,102.28125,104.0625,69.88134,8337900
19980916,104.75,105.25,103.15625,105,70.510849,11024900
19980917,102.25,103.03125,101.78125,102,68.496315,12945200
19980918,102.375,102.40625,101.09375,102.09375,68.801392,7019200
19980921,99.625,103.40625,98.9375,102.03125,68.75927,8834600
19980922,103.5,103.65625,102.15625,102.875,69.327881,7270100
19980923,103.875,107,103.78125,107,72.10778,13688500
19980924,106.3125,106.8125,103.25,104.375,70.338745,11129500
19980925,103.125,105.421875,102.625,104.25,70.254501,10247400
19980928,105.3125,106.3125,104.25,105.1875,70.88633,8847800
19980929,105.375,105.9375,103.375,104.9375,70.717834,10618100
19980930,103.5,104.3125,101.375,101.75,68.569725,7908400
19981001,100.03125,101.546875,98.09375,98.8125,66.590111,13335600
19981002,98.875,100.875,97.21875,100.71875,67.874779,14351800
19981005,99.59375,99.96875,96.34375,98.6875,66.505913,12807200
19981006,100.75,101.28125,97.53125,98.59375,66.442741,12621000
19981007,98.625,100.03125,95.75,97.125,65.45295,14348500
19981008,94.5625,96.75,92.21875,96.59375,65.094963,20625000
19981009,97,98.78125,94.0625,98.53125,66.400635,12708500
19981012,100.625,101.4375,99.6875,99.96875,67.369377,9508500
19981013,99.5625,100.40625,98.75,99.625,67.137718,6256800
19981014,98.9375,101.8125,98.84375,100.5625,67.76947,8176900
19981015,100.125,107.25,99.9375,105.96875,71.412788,20541100
19981016,106.125,106.75,105,106,71.43383,16573900
19981019,105.6875,106.8125,105.5,106.375,71.686569,7915900
19981020,107.5625,108.796875,106.09375,107,72.10778,14611600
19981021,106.875,107.625,105.875,106.625,71.855019,9178400
19981022,106.78125,108.46875,106.15625,108.21875,72.929092,8277500
19981023,107.96875,108,106.78125,106.84375,72.002472,6237200
19981026,107.71875,108.46875,106.78125,107.625,72.528931,5838600
19981027,108.4375,108.96875,106.28125,107,72.10778,10089700
19981028,106.5625,107.53125,106.03125,106.8125,71.981392,5650600
19981029,107.09375,109.4375,106.625,109.40625,73.72934,9625600
19981030,110.125,110.90625,109.5,110,74.129456,9872800
19981102,110.8125,111.875,110.1875,111.875,75.393036,6501400
19981103,111.59375,111.8125,110.75,111.0625,74.845497,6866000
19981104,112.46875,113.09375,111.09375,112.25,75.645775,8233600
19981105,111.53125,113.9375,111.125,113.78125,76.677666,6841500
19981106,113.46875,114.5625,113.3125,114.125,76.909302,5224800
19981109,113.9375,114.25,112.5,113.3125,76.361778,6188700
19981110,113,113.9375,112.25,113,76.151161,14015200
19981111,113.8125,114,111.890625,112.25,75.645775,10922400
19981112,112.3125,113.125,111.6875,112.125,75.561501,5457400
19981113,112.21875,113.21875,112.125,113.21875,76.298576,5524600
19981116,114.21875,114.359375,112.890625,114.0625,76.867218,6023700
19981117,113.65625,115.625,113,114.0625,76.867218,9058900
19981118,114.3125,115,113.5,114.75,77.330505,4567700
19981119,115.28125,115.90625,114.625,115.75,78.00441,5249300
19981120,116.359375,116.75,115.84375,116.625,78.594086,5562000
19981123,117.46875,119.625,117.15625,119.375,80.447311,7151300
19981124,119,119.65625,118.453125,118.625,79.941895,5323700
19981125,118.9375,119.1875,118.21875,118.625,79.941895,4393500
19981127,119.46875,119.71875,119.015625,119.5,80.531563,4557900
19981130,119.015625,119.375,116.125,116.125,78.257156,8705400
19981201,116.125,118.03125,115.21875,117.625,79.268021,8950600
19981202,117.21875,117.90625,116,117.28125,79.036324,7495500
19981203,117.25,118.3125,115.09375,115.34375,77.730644,12145300
19981204,116.625,118.5,116.5,118.375,79.773399,10339500
19981207,118.0625,119.46875,118,118.9375,80.152489,4290000
19981208,118.53125,119.75,117.5,118.40625,79.794479,10102600
19981209,118.6875,118.96875,117.875,118.625,79.941895,5327900
19981210,118.84375,118.84375,116.71875,116.890625,78.773109,5966600
19981211,116.4375,117.34375,115.5625,117.125,78.931023,8198200
19981214,116.15625,116.40625,113.75,113.75,76.656624,9521400
19981215,114.6875,116.75,114.53125,116.6875,78.636162,9631500
19981216,117.125,117.125,115.75,116.53125,78.530891,7260000
19981217,117.21875,118.59375,117.03125,118.390625,79.783989,6914700
19981218,118.3125,119.125,117.875,118.5,80.122925,4802400
19981221,119.25,121.34375,119,120.15625,81.242798,8580700
19981222,120.40625,121.21875,119.1875,120.6875,81.601967,5461100
19981223,121.1875,123.21875,120.8125,123.21875,83.313499,7791000
19981224,123.15625,123.25,122.5,122.6875,82.954323,1507100
19981228,123.25,123.3125,122,122.375,82.742989,4203600
19981229,122.71875,124.484375,122.125,124.3125,84.053032,3935800
19981230,123.9375,124.75,123.03125,123.3125,83.3769,6810700
19981231,123.3125,123.9375,122.46875,123.3125,83.3769,6790500
19990104,123.375,125.21875,121.71875,123.03125,83.186729,9450400
19990105,122.9375,124.875,122.9375,124.4375,84.137527,8031000
19990106,125.8125,127.75,125.75,127.4375,86.165947,7737700
19990107,126.375,127.21875,125.78125,126.8125,85.743378,5504900
19990108,128.1875,128.5,125.96875,127.75,86.377289,6224400
19990111,127.6875,127.6875,125.21875,126.53125,85.553253,7578300
19990112,126.21875,126.21875,123.75,124.25,84.010773,7768800
19990113,120.40625,125.125,120.375,123.375,83.419151,10810600
19990114,123.625,123.90625,120.90625,121.21875,81.961227,11400700
19990115,122.375,124.78125,122.0625,124.375,84.095291,7817700
19990119,125.296875,125.625,123.5,125.1875,84.644653,6535100
19990120,126.09375,127.9375,125.03125,126.1875,85.320786,6534400
19990121,125.578125,125.84375,122.59375,122.84375,83.059952,6937500
19990122,122.125,123.84375,121.78125,122.5625,82.869736,7522300
19990125,123.28125,124,121.90625,123.8125,83.714973,5700300
19990126,124.125,126.0625,123.625,126.0625,85.236305,6047000
19990127,126.375,126.625,124.15625,124.59375,84.24321,7399400
19990128,125.25,126.96875,125.1875,126.6875,85.658882,5961700
19990129,127.34375,128.296875,125.40625,127.65625,86.313889,6456800
19990201,128.6875,128.6875,126.90625,126.90625,85.806747,9426800
19990202,127.078125,127.21875,124.765625,126.125,85.278534,9194500
19990203,125.6875,127.9375,125.65625,127.40625,86.144844,10290700
19990204,127.375,127.5,124.78125,125.5,84.855942,7761100
19990205,125.65625,125.65625,123.21875,124.0625,83.883972,7516100
19990208,125.09375,125.09375,123.34375,124.3125,84.053032,8528400
19990209,124.375,124.5,121.515625,121.53125,82.172508,8985700
19990210,122.125,123,121.328125,122.3125,82.700745,6936700
19990211,123.0625,126.09375,122.5,125.125,84.602402,9181800
19990212,124.8125,125.5,122.625,123.625,83.588165,10676600
19990216,124.75,125.625,122.875,122.875,83.081078,6915500
19990217,123.1875,125.359375,122.25,122.75,82.996574,7858100
19990218,123.1875,124.375,122.21875,123.71875,83.65155,9048900
19990219,124,125.75,123.375,124.25,84.010773,5312200
19990222,124.4375,127.71875,124.28125,127.5625,86.250481,10695800
19990223,127.59375,128.5,126.59375,127.5,86.208244,7770700
19990224,127.84375,128.84375,125,125.25,84.686928,7271000
19990225,124.53125,125.28125,122.6875,124.0625,83.883972,11633000
19990226,124.75,124.84375,122.8125,123.5625,83.545898,9621300
19990301,123.65625,124.3125,122.375,123.90625,83.778351,7607200
19990302,124.5,125.3125,122.3125,122.8125,83.038803,9651500
19990303,123.09375,123.5625,121.78125,123.46875,83.482529,7881400
19990304,124.0625,125.484375,123.265625,125.03125,84.538979,8256400
19990305,127.5,128.125,126.5625,127.546875,86.239914,10703100
19990308,128.28125,128.796875,127.25,128.375,86.799858,4802200
19990309,128.125,129.9375,127.75,128.0625,86.588554,7893400
19990310,128.46875,129.25,127.78125,129.1875,87.349258,3950000
19990311,129.6875,131.1875,128.875,130.625,88.321182,6583700
19990312,131,131.03125,129.21875,129.375,87.476013,5286500
19990315,129.9375,131.25,129.5,131.21875,88.722633,5394400
19990316,131.125,131.65625,130.46875,130.71875,88.38456,4547500
19990317,130.6875,130.9375,129.625,130.15625,88.004204,4524100
19990318,129.78125,132.375,129.75,132.25,89.419937,3506300
19990319,132.3125,132.625,129.6875,129.6875,87.899994,5526700
19990322,130.0625,130.59375,129.421875,129.9375,88.069405,4603800
19990323,129.3125,129.53125,125.703125,126.1875,85.527756,9713800
19990324,126.84375,127.171875,125.625,126.90625,86.014893,6280900
19990325,128.0625,129.5,127.75,129.5,87.772896,6639600
19990326,128.625,129.125,127.71875,128.5625,87.137451,6159700
19990329,129.15625,131.4375,129.15625,131.15625,88.895493,5863900
19990330,129.9375,131.21875,129.5625,130.46875,88.429482,5401400
19990331,131.15625,131.609375,128.3125,128.375,87.010376,7413600
19990401,129.6875,129.6875,128.125,129.34375,87.667007,7683600
19990405,130.9375,132.59375,130.25,132.40625,89.742722,5791100
19990406,132.1875,132.984375,131.15625,132.09375,89.530922,5381300
19990407,132.6875,133.375,131.375,133.15625,90.251053,6248600
19990408,133.1875,134.9375,132.28125,134.84375,91.394768,5909100
19990409,134.4375,135.5,133.59375,134.875,91.415977,4365800
19990412,133.46875,136.40625,133.21875,136.3125,92.390289,8213200
19990413,136.25,136.46875,134.5,135.4375,91.797226,10071400
19990414,136.0625,136.0625,132.6875,133.15625,90.251053,11551700
19990415,133.4375,133.5625,131,132.65625,89.912148,11150000
19990416,132.90625,132.90625,131.1875,131.53125,89.149635,6476200
19990419,132.6875,134.53125,128.375,129.5,87.772896,12487200
19990420,129.8125,131.1875,129,131.125,88.874283,9049600
19990421,131.0625,135.625,130.40625,134.875,91.415977,5772200
19990422,135.125,136.375,134.390625,136.15625,92.284393,6897400
19990423,135.875,136.75,135,135.8125,92.051384,4593100
19990426,136.5,136.8125,135.46875,136.59375,92.58091,3606500
19990427,137.125,137.5,135.84375,137.25,93.025711,5147200
19990428,136.4375,137.25,135,135.375,91.754883,5544300
19990429,135.5625,136.0625,133.8125,134.34375,91.055893,9824300
19990430,135.09375,135.625,131.5,133.25,90.314575,10991900
19990503,133.4375,135.84375,133.09375,135.6875,91.96666,10709700
19990504,135.125,135.8125,133.125,133.75,90.653473,10509300
19990505,133.9375,135.0625,131.84375,134.8125,91.373627,10032300
19990506,134.4375,135.125,132.375,133.984375,90.812355,13507200
19990507,134.5,135.125,133.4375,135,91.500687,8680700
19990510,134.84375,135.71875,133.53125,134.328125,91.045319,5580100
19990511,135.3125,136.875,134.71875,135.6875,91.96666,7000600
19990512,135.75,137.21875,131.5,136.75,92.686813,13865800
19990513,137.25,138,136.8125,137.34375,93.089287,4485700
19990514,134.5625,135.875,133.5,133.78125,90.674629,8370100
19990517,133.625,134.484375,132.375,134.1875,90.950012,6268100
19990518,134.53125,134.984375,132.625,133.9375,90.780556,8218600
19990519,134.46875,135,133.25,134.90625,91.437172,5052400
19990520,135.125,135.59375,134.0625,134.09375,90.886467,4670400
19990521,134.125,134.6875,132.59375,133.34375,90.378075,6418200
19990524,133.84375,133.84375,130.390625,131.125,88.874283,7952000
19990525,131.375,132.34375,128.4375,129,87.434006,15406400
19990526,129.3125,131,128.09375,130.4375,88.408356,12575900
19990527,129.84375,130.28125,128,128.5625,87.137451,14515400
19990528,129,130.75,128.59375,130.203125,88.249458,8748000
19990601,130.125,130.15625,128.375,129.75,87.942368,6705300
19990602,129.75,130.1875,128.015625,129.875,88.027061,6981900
19990603,130.6875,130.875,129.78125,130.59375,88.514221,6076600
19990604,131.46875,133.359375,130.9375,133.21875,90.293434,9787200
19990607,133.4375,134.1875,132.90625,133.5625,90.526421,5299100
19990608,133.375,133.796875,131.59375,132.25,89.63681,4895700
19990609,132.40625,133.09375,131.8125,132.125,89.552063,7409700
19990610,131.4375,131.46875,129.59375,130.90625,88.726059,7040700
19990611,131.21875,132.21875,129.09375,129.8125,87.984688,12824800
19990614,130.6875,130.75,129.546875,129.9375,88.069405,6823500
19990615,130.46875,131.65625,130.078125,130.8125,88.662506,5700900
19990616,132.375,133.875,132.375,133.3125,90.356964,7865800
19990617,132.875,135.5625,132.625,134.5625,91.204178,8162800
19990618,134.0625,134.6875,133.375,134.3125,91.309547,2875100
19990621,134.46875,135.25,133.65625,134.625,91.521957,4646400
19990622,134,135.1875,133.5,133.6875,90.884651,5862400
19990623,133,133.625,132.125,133.03125,90.438522,9629200
19990624,132.875,132.9375,130.65625,132.03125,89.758682,9176900
19990625,132.59375,133.015625,131.25,131.703125,89.535591,4087000
19990628,132.6875,133.625,132.5,133.3125,90.629723,5028900
19990629,133,135.1875,132.78125,134.5625,91.479515,6956200
19990630,134.625,137.5,133.84375,137,93.136604,16856100
19990701,137,138.5,136.0625,138.03125,93.837639,9939500
19990702,138.125,139.5,137.90625,139.40625,94.772408,3772800
19990706,139.25,140.75,138.59375,139.375,94.75116,11221100
19990707,139.0625,139.71875,138.515625,139.5625,94.878632,3230700
19990708,139.0625,140.625,138.75,139.671875,94.953026,7101500
19990709,140,140.59375,139.5625,140.5,95.515968,2976800
19990712,140.9375,140.9375,139.5,139.875,95.091095,4436300
19990713,139.375,139.921875,138.65625,139.375,94.75116,6477600
19990714,140,140.21875,138.75,140.15625,95.282288,4382500
19990715,140.78125,141.375,140.3125,141.046875,95.887733,3348600
19990716,141.25,142.15625,140.75,141.8125,96.408287,2281500
19990719,142.1875,142.25,140.5625,140.875,95.770897,4287000
19990720,140.125,140.40625,137.53125,137.984375,93.805763,7060100
19990721,138.09375,138.90625,137.3125,137.828125,93.699585,4793700
19990722,137.4375,138,135.46875,136.015625,92.467415,7804100
19990723,136.65625,137,135.125,135.75,92.286819,4603000
19990726,134.875,136.125,134.625,134.75,91.606972,4333400
19990727,136,137.203125,135.375,135.875,92.371796,5908500
19990728,136.25,137.3125,135.59375,136.3125,92.669212,3955500
19990729,134.9375,135.25,133.3125,134.40625,91.373268,7760600
19990730,134.8125,135.34375,132.5625,132.75,90.247345,5994300
19990802,132.75,134.75,132.5,133.0625,90.459778,6065500
19990803,133.71875,133.84375,131.375,132.4375,90.034866,5445400
19990804,132.71875,133.875,130.4375,130.625,88.802689,6497900
19990805,130.875,131.9375,128.84375,131.8125,89.609978,10322000
19990806,131.21875,132,129.5,130.375,88.632721,7537700
19990809,130.59375,131.796875,129.75,130.09375,88.441551,5565900
19990810,129.875,130.15625,127,128.65625,87.464249,9793300
19990811,129.6875,130.53125,128.625,130.21875,88.526512,8003400
19990812,130.6875,131.8125,129.90625,130.140625,88.473373,7036800
19990813,131.625,133.25,131.125,133.15625,90.523499,5857700
19990816,133.125,133.96875,132.25,133.75,90.927132,3927000
19990817,134.4375,134.84375,133.125,134.625,91.521957,4808000
19990818,134.203125,134.375,133.25,133.65625,90.86338,4355500
19990819,132.375,133.234375,131.6875,132.5625,90.119827,6448100
19990820,133.0625,134.125,132.6875,133.90625,91.033363,3663700
19990823,134.8125,136.546875,134.65625,136.46875,92.775421,5637800
19990824,136.0625,137.96875,135.375,136.96875,93.115341,9279500
19990825,137.1875,138.78125,136.15625,138.375,94.07132,6005300
19990826,138.28125,138.421875,136.5,136.71875,92.945381,4322300
19990827,136.875,137.0625,135.0625,135.0625,91.819374,6247400
19990830,135.34375,135.5,132,132.5625,90.119827,4652000
19990831,132.9375,133.75,130.875,132.0625,89.779907,11453700
19990901,132.9375,133.734375,132.3125,133.6875,90.884651,6863900
19990902,132.125,132.671875,130.65625,132.109375,89.811821,10896300
19990903,134.875,136.5,134.6875,135.96875,92.435471,9160800
19990907,136.0625,136.625,135.21875,135.46875,92.095566,4560800
19990908,134.84375,136.0625,134.03125,134.8125,91.64946,6159600
19990909,134.75,135.25,133.6875,134.75,91.606972,6177800
19990910,136.25,136.359375,134.9375,135.875,92.371796,2934500
19990913,135.125,135.46875,134.5,134.953125,91.745071,2320500
19990914,134.0625,134.5625,133.375,134.0625,91.139587,3736000
19990915,135.4375,135.4375,131.875,131.9375,89.694923,6984500
19990916,132.5,132.8125,130.3125,132.453125,90.045471,15377600
19990917,132.625,133.9375,132.15625,133.75,91.183235,8542300
19990920,133.9375,134,133.09375,133.5625,91.05542,2803900
19990921,132.25,132.46875,130.15625,130.75,89.138008,9335200
19990922,131.25,131.84375,129.75,130.609375,89.04213,13009100
19990923,131.8125,131.8125,127.625,127.875,87.177979,12204100
19990924,127.75,128.375,126.3125,127.75,87.092773,13792900
19990927,128.75,129.75,128.28125,128.59375,87.667984,6970300
19990928,127.9375,128.8125,125.5625,128.34375,87.497559,11063400
19990929,128.4375,129.125,126.75,126.8125,86.453636,7580300
19990930,127.4375,129.4375,126.96875,128.75,87.774513,7498900
19991001,127.9375,128.5625,126.625,128.46875,87.582756,11127100
19991004,129.1875,130.875,128.75,130.75,89.138008,6341600
19991005,130.71875,131.96875,128.6875,130.625,89.052788,11976000
19991006,130.75,132.8125,130.6875,132.625,90.416275,10308200
19991007,132.859375,133,131.5,131.875,89.904953,6535600
19991008,131.75,133.875,131.234375,133.875,91.268456,9674300
19991011,133.59375,134.125,133.3125,133.65625,91.119308,4282000
19991012,133.125,133.3125,131.1875,131.59375,89.713219,8686100
19991013,130.6875,131.3125,128.1875,128.1875,87.39106,10469300
19991014,128.484375,129.1875,126.75,128.15625,87.369736,10562200
19991015,126,126.75,124.5,124.875,85.132774,14238700
19991018,124.9375,125.9375,123.4375,125.78125,85.75058,9758800
19991019,127.1875,128.25,125.9375,127,86.581467,14392900
19991020,127.75,129.46875,127.125,128.25,87.433655,9759400
19991021,127.21875,129,126.625,129,87.944946,9105400
19991022,129.75,131.21875,129.5625,130.09375,88.690628,8309600
19991025,129.3125,130.46875,128.75,129.4375,88.243225,8114300
19991026,130.1875,130.6875,127.8125,127.8125,87.135376,6256300
19991027,128.375,130.3125,128.25,130.125,88.711922,5433300
19991028,132.4375,134.859375,132.1875,134.5625,91.737167,10509700
19991029,135.84375,137.6875,135.71875,137,93.398903,10988600
19991101,136.5,137,135.5625,135.5625,92.418884,4006500
19991102,135.96875,137.25,134.59375,134.59375,91.758438,6516900
19991103,136,136.375,135.125,135.5,92.376297,7222300
19991104,136.75,137.359375,135.765625,136.53125,93.079361,7907500
19991105,138.625,139.109375,136.78125,137.875,93.995468,7431500
19991108,137,138.375,136.75,138,94.080658,4649200
19991109,138.5,138.6875,136.28125,136.703125,93.196533,4533700
19991110,136.25,138.390625,136.078125,137.71875,93.888885,6405600
19991111,138.1875,138.5,137.46875,138.5,94.421494,4794100
19991112,139.25,139.984375,137.125,139.75,95.273674,11802900
19991115,139.84375,140.25,139.40625,140.078125,95.497383,2187500
19991116,140.5625,143,140.09375,141.25,96.296318,7544800
19991117,142.25,142.9375,141.3125,141.625,96.551964,9459000
19991118,142.4375,143,141.625,142.625,97.233704,4491000
19991119,142.40625,142.96875,142,142.5,97.148476,4832100
19991122,142.4375,143,141.5,142.46875,97.127197,4155400
19991123,142.84375,142.84375,140.375,141.21875,96.275017,5918000
19991124,140.75,142.4375,140,141.96875,96.786346,4459700
19991126,142.46875,142.875,141.25,141.4375,96.424118,1693900
19991129,140.875,141.921875,140.4375,140.9375,96.08329,7348600
19991130,140.75,142.3125,139,139.28125,94.95414,7682000
19991201,139.3125,140.5,139,140.40625,95.721069,6980200
19991202,140.625,141.375,140.375,141.25,96.296318,6698300
19991203,143.03125,145.34375,143.03125,143.84375,98.064598,10045400
19991206,143.53125,143.71875,142.25,142.78125,97.340248,3138900
19991207,143.28125,143.3125,141.375,141.625,96.551964,10714200
19991208,141.34375,142.0625,140.5,140.71875,95.934128,4611400
19991209,141.8125,142.21875,139.375,141.40625,96.402863,6474700
19991210,142.28125,142.8125,140.875,141.875,96.722366,5127300
19991213,141.4375,142.71875,141.28125,142.125,96.892845,4210800
19991214,141.625,142.484375,140.625,140.75,95.955421,5739000
19991215,140.375,142.203125,140.03125,141.5,96.466766,6879100
19991216,142.1875,142.65625,141.15625,142.125,96.892845,5854900
19991217,143,143.3125,142.0625,142.6875,97.515083,4775400
19991220,142.5625,143.1875,141.09375,141.65625,96.810333,4608700
19991221,141.59375,144.0625,141.34375,143.8125,98.28392,7981300
19991222,143.625,144.1875,142.96875,144.1875,98.540199,5377500
19991223,145.015625,146.484375,145,146.484375,100.10994,5721700
19991227,146.5,146.78125,145.0625,146.28125,99.971123,2691000
19991228,145.875,146.5,145.484375,146.1875,99.907021,4084500
19991229,146.3125,146.8125,145.3125,146.8125,100.334183,3001000
19991230,147.125,147.5625,146.1875,146.640625,100.216766,3641300
19991231,146.84375,147.5,146.25,146.875,100.3769,3172700
20000103,148.25,148.25,143.875,145.4375,99.394493,8164300
20000104,143.53125,144.0625,139.640625,139.75,95.50753,8089800
20000105,139.9375,141.53125,137.25,140,95.678391,12177900
20000106,139.625,141.5,137.75,137.75,94.140717,6227200
20000107,140.3125,145.75,140.0625,145.75,99.608055,8066500
20000110,146.25,146.90625,145.03125,146.25,99.949753,5741700
20000111,145.8125,146.09375,143.5,144.5,98.753738,7503700
20000112,144.59375,144.59375,142.875,143.0625,97.771339,6907700
20000113,144.46875,145.75,143.28125,145,99.095474,5158300
20000114,146.53125,147.46875,145.96875,146.96875,100.440948,7437300
20000118,145.34375,146.625,145.1875,145.8125,99.650757,6488500
20000119,145.3125,147,145,147,100.462326,6157900
20000120,146.96875,146.96875,143.8125,144.75,98.924614,5800100
20000121,145.5,145.5,144.0625,144.4375,98.711052,6244800
20000124,145.65625,145.84375,139.40625,140.34375,95.913361,7896900
20000125,140.515625,141.9375,139,141.9375,97.002556,9942500
20000126,141,141.546875,140.09375,140.8125,96.233673,5158100
20000127,141.84375,142.21875,138.125,140.25,95.849266,10922700
20000128,139.4375,140.0625,135.53125,135.875,92.859306,11916200
20000131,135.8125,139.671875,135,139.5625,95.379395,10768700
20000201,139.75,141.6875,138.53125,140.9375,96.319107,8419900
20000202,141.28125,142.25,140.375,141.0625,96.404541,6205900
20000203,140.875,143.25,140,143.1875,97.856789,7997500
20000204,143.1875,144,142.125,142.59375,97.451012,4925400
20000207,142.5625,142.78125,141.4375,142.375,97.301529,5845800
20000208,143.96875,144.5625,143.625,144.3125,98.625618,4936400
20000209,144.46875,144.46875,141.265625,141.28125,96.554039,8511500
20000210,141.625,142.5625,140.875,141.5625,96.746239,6690600
20000211,141.84375,141.9375,138.03125,138.6875,94.781425,9849800
20000214,139.78125,139.78125,138.3125,139.5,95.336678,8528800
20000215,139.25,141.21875,137.796875,141.078125,96.415207,11078300
20000216,140.375,140.9375,138.796875,139,94.995003,8845400
20000217,140.4375,140.4375,138.21875,138.28125,94.503777,7584200
20000218,138.875,138.875,134.625,135.3125,92.474899,9409200
20000222,135.1875,136.34375,133.53125,134.96875,92.239952,16415400
20000223,135.625,137.46875,134.5,136.5625,93.329185,12119000
20000224,136.6875,137.03125,133.09375,133.8125,91.449768,17375000
20000225,135.1875,136.71875,133.125,133.328125,91.118752,10559900
20000228,133.375,136.6875,132.71875,136.125,93.030151,13397800
20000229,136.0625,137.4375,135.75,137.4375,93.927124,8242500
20000301,137.625,139,137.21875,138.4375,94.610588,6868000
20000302,138.6875,139.125,137.34375,138.53125,94.674644,7600200
20000303,140.4375,141.71875,139.71875,141.125,96.447258,12770300
20000306,140.8125,141.34375,138.75,139.75,95.50753,11967100
20000307,140,140.15625,135.21875,137.046875,93.66021,20062000
20000308,136.46875,137.84375,135.03125,136.875,93.542732,11808500
20000309,137.25,140.875,136.125,140.875,96.276367,5500900
20000310,140.1875,142,139.53125,140.125,95.76387,7924600
20000313,136.6875,140.46875,135.6875,138.59375,94.717369,10540500
20000314,139.28125,140.09375,136.15625,136.625,93.371864,8263900
20000315,136.875,140.4375,136.0625,139.8125,95.550255,10300800
20000316,141.625,146.84375,140.875,146.34375,100.013832,25601400
20000317,145.8125,148,145.4375,146.9375,100.674835,10272900
20000320,146.875,147.34375,144.78125,146.1875,100.160965,12502300
20000321,145.53125,149.75,144.5,149.1875,102.216438,13612600
20000322,149.5625,150.84375,148.6875,150.09375,102.837364,8260000
20000323,149.15625,153.46875,149.15625,152.65625,104.593056,11654500
20000324,152.875,155.75,151.71875,153.5625,105.213974,11462900
