datetime,open,high,low,close,volume
2020-03-17 09:30:00,245.5399932861328,246.8300018310547,241.1999969482422,241.52999877929688,15711092
2020-03-17 09:40:00,241.5500030517578,243.25999450683597,239.42999267578125,240.8999938964844,10937057
2020-03-17 09:50:00,240.8999938964844,240.94000244140625,237.6699981689453,238.16000366210938,9023080
2020-03-17 10:00:00,238.16000366210938,241.85499572753903,237.07000732421875,240.8500061035156,9962841
2020-03-17 10:10:00,240.8500061035156,243.25,240.5,242.1699981689453,5754848
2020-03-17 10:20:00,242.2400054931641,244.4499969482422,241.3300018310547,243.75,4790181
2020-03-17 10:30:00,243.75,244.80999755859372,241.6199951171875,242.8699951171875,4237094
2020-03-17 10:40:00,242.92999267578125,245.8300018310547,242.17010498046875,245.0,8692298
2020-03-17 10:50:00,245.0,245.63999938964844,243.02999877929688,245.2250061035156,5548907
2020-03-17 11:00:00,245.22000122070312,247.8300018310547,244.41000366210938,247.5699005126953,4163857
2020-03-17 11:10:00,247.57000732421875,250.5,247.5,250.42999267578125,6854962
2020-03-17 11:20:00,250.41000366210938,250.57000732421875,248.0,248.481201171875,5504835
2020-03-17 11:30:00,248.47999572753903,250.47000122070312,247.1999969482422,247.6450042724609,3855295
2020-03-17 11:40:00,247.63499450683597,250.3600006103516,247.40499877929688,249.80999755859372,3589612
2020-03-17 11:50:00,249.8300018310547,251.6000061035156,249.4900054931641,251.02999877929688,7366874
2020-03-17 12:00:00,251.0399932861328,255.1300048828125,250.44000244140625,255.0399932861328,7981832
2020-03-17 12:10:00,255.0500030517578,256.02999877929693,252.97999572753903,253.8699951171875,6881430
2020-03-17 12:20:00,253.00999450683597,253.00999450683597,250.5,250.5,5134152
2020-03-17 12:30:00,250.4900054931641,251.4750061035156,249.3600006103516,249.3600006103516,5246859
2020-03-17 12:40:00,249.00999450683597,249.38999938964844,248.47999572753903,248.94000244140625,4205786
2020-03-17 12:50:00,248.6150054931641,249.1000061035156,247.7100067138672,249.1000061035156,3732363
2020-03-17 13:00:00,249.1300048828125,250.1000061035156,247.60499572753903,247.60499572753903,4238858
2020-03-17 13:10:00,246.47999572753903,246.9949951171875,245.0926971435547,246.41000366210938,4724557
2020-03-17 13:20:00,246.7998962402344,247.17010498046875,246.01499938964844,246.8600006103516,3082731
2020-03-17 13:30:00,246.3999938964844,248.82000732421875,246.3999938964844,248.82000732421875,3602202
2020-03-17 13:40:00,249.1499938964844,250.3000030517578,248.6499938964844,249.7899932861328,5924850
2020-03-17 13:50:00,250.1100006103516,250.1100006103516,248.92999267578125,249.6201019287109,2666000
2020-03-17 14:00:00,249.8000030517578,251.5200042724609,248.57000732421875,251.5200042724609,3881198
2020-03-17 14:10:00,252.1199951171875,253.33999633789062,251.0901031494141,253.19000244140625,4421934
2020-03-17 14:20:00,253.38999938964844,253.38999938964844,250.88499450683597,252.67999267578125,4643452
2020-03-17 14:30:00,253.9199981689453,254.55999755859372,252.9600067138672,253.91000366210938,4962735
2020-03-17 14:40:00,253.42999267578125,254.1999969482422,249.93499755859372,250.17999267578125,4663464
2020-03-17 14:50:00,250.44000244140625,251.00750732421875,249.2400054931641,251.00750732421875,4480232
2020-03-17 15:00:00,250.0200042724609,250.0200042724609,247.3500061035156,249.3800048828125,6927006
2020-03-17 15:10:00,249.8600006103516,250.33999633789062,249.3699951171875,249.3999938964844,3350167
2020-03-17 15:20:00,248.3800048828125,249.5399932861328,247.7100067138672,248.0500030517578,4578903
2020-03-17 15:30:00,248.6999969482422,251.1699981689453,248.62120056152344,251.1699981689453,5689831
2020-03-17 15:40:00,251.5500030517578,253.3800048828125,250.72999572753903,252.10499572753903,8513489
2020-03-17 15:50:00,252.10499572753903,254.4499969482422,249.47999572753903,254.4499969482422,18816803
