datetime,open,high,low,close,volume
2020-03-31 09:30:00,260.29000854492193,260.92001342773443,259.41000366210943,259.8800048828125,11954425
2020-03-31 09:40:00,259.8900146484375,260.92001342773443,258.79998779296875,258.85000610351557,4731361
2020-03-31 09:50:00,258.85000610351557,259.79998779296875,258.2860107421875,259.19000244140625,4163235
2020-03-31 10:00:00,259.16000366210943,260.67001342773443,259.1300048828125,260.29400634765625,3688164
2020-03-31 10:10:00,260.29000854492193,262.79000854492193,260.29000854492193,262.73001098632807,5285601
2020-03-31 10:20:00,262.69000244140625,262.92999267578125,261.6099853515625,261.95999145507807,5213134
2020-03-31 10:30:00,261.95001220703125,263.14999389648443,261.91000366210943,262.8909912109375,4220760
2020-03-31 10:40:00,262.8930053710937,263.25,262.23001098632807,262.42999267578125,3566205
2020-03-31 10:50:00,262.4390869140625,262.8900146484375,261.75,261.79000854492193,4250195
2020-03-31 11:00:00,261.79998779296875,262.04000854492193,261.0,261.98001098632807,4066638
2020-03-31 11:10:00,261.97198486328125,262.64999389648443,261.8699951171875,262.05499267578125,2124817
2020-03-31 11:20:00,262.0599975585937,262.92999267578125,261.59698486328125,262.8599853515625,2467372
2020-03-31 11:30:00,262.8599853515625,263.32998657226557,262.42999267578125,262.52999877929693,3372418
2020-03-31 11:40:00,262.57000732421875,263.25,262.27999877929693,262.6300048828125,2023181
2020-03-31 11:50:00,262.6400146484375,262.95999145507807,261.989990234375,262.5150146484375,2666259
2020-03-31 12:00:00,262.510009765625,262.70999145507807,261.79000854492193,262.67999267578125,1942295
2020-03-31 12:10:00,262.67999267578125,262.70999145507807,261.48001098632807,261.58999633789057,2466969
2020-03-31 12:20:00,261.60000610351557,261.70001220703125,259.94000244140625,260.510009765625,4009654
2020-03-31 12:30:00,260.510009765625,260.54000854492193,258.51998901367193,258.8800048828125,5306617
2020-03-31 12:40:00,258.89999389648443,260.1400146484375,258.82080078125,260.06988525390625,4115706
2020-03-31 12:50:00,260.08999633789057,260.3800048828125,259.239990234375,259.376708984375,2435814
2020-03-31 13:00:00,259.3599853515625,260.17999267578125,258.79000854492193,259.52499389648443,4249839
2020-03-31 13:10:00,259.52499389648443,259.82998657226557,258.739990234375,258.92001342773443,2635139
2020-03-31 13:20:00,258.92001342773443,259.04000854492193,257.94000244140625,258.67999267578125,3588060
2020-03-31 13:30:00,258.67999267578125,259.6300048828125,258.0599975585937,259.32998657226557,2554581
2020-03-31 13:40:00,259.32000732421875,259.8900146484375,259.29998779296875,259.71499633789057,1923984
2020-03-31 13:50:00,259.70999145507807,260.3099975585937,259.03500366210943,260.10000610351557,2342194
2020-03-31 14:00:00,260.08999633789057,260.25,259.51190185546875,260.0599975585937,2590921
2020-03-31 14:10:00,260.06021118164057,260.07998657226557,258.76998901367193,259.17999267578125,4088172
2020-03-31 14:20:00,259.20001220703125,259.8900146484375,259.04501342773443,259.83999633789057,2670738
2020-03-31 14:30:00,259.83999633789057,260.6400146484375,259.48001098632807,260.41000366210943,2439832
2020-03-31 14:40:00,260.41000366210943,260.510009765625,259.17999267578125,259.69000244140625,2577669
2020-03-31 14:50:00,259.739990234375,260.5,259.6099853515625,259.80841064453125,2533743
2020-03-31 15:00:00,259.80499267578125,260.44000244140625,258.8599853515625,259.20001220703125,4229297
2020-03-31 15:10:00,259.17999267578125,259.1986083984375,257.17999267578125,257.29998779296875,5551556
2020-03-31 15:20:00,257.32998657226557,257.5599975585937,256.22000122070307,256.70999145507807,6492954
2020-03-31 15:30:00,256.70999145507807,258.3900146484375,256.67999267578125,258.08599853515625,5848631
2020-03-31 15:40:00,258.10000610351557,258.6400146484375,256.57000732421875,256.70001220703125,6485623
2020-03-31 15:50:00,256.69000244140625,258.5,256.47000122070307,257.739990234375,18700702
