datetime,open,high,low,close,volume
2020-03-30 09:30:00,255.6999969482422,257.239990234375,254.6199951171875,254.6699981689453,11712838
2020-03-30 09:40:00,254.8300018310547,255.19000244140625,253.72000122070312,254.9199981689453,4684753
2020-03-30 09:50:00,254.91000366210938,256.17001342773443,254.6199951171875,255.30999755859372,3391301
2020-03-30 10:00:00,255.3000030517578,256.6400146484375,254.7400054931641,256.25,2833003
2020-03-30 10:10:00,256.26998901367193,257.33999633789057,255.3699951171875,257.3099975585937,5879154
2020-03-30 10:20:00,257.29998779296875,257.52999877929693,256.67999267578125,256.76998901367193,2505364
2020-03-30 10:30:00,256.77499389648443,258.375,256.70001220703125,258.010009765625,3182297
2020-03-30 10:40:00,258.02999877929693,258.5599975585937,257.8099975585937,258.39999389648443,2291198
2020-03-30 10:50:00,258.39999389648443,258.489990234375,256.5599975585937,257.0761108398437,3457913
2020-03-30 11:00:00,257.07000732421875,258.72000122070307,256.82000732421875,258.31698608398443,2939926
2020-03-30 11:10:00,258.35000610351557,259.35000610351557,258.2349853515625,259.35000610351557,3514299
2020-03-30 11:20:00,259.34500122070307,259.73001098632807,258.69000244140625,259.64999389648443,2947218
2020-03-30 11:30:00,259.67001342773443,259.8699951171875,258.7598876953125,258.8699951171875,2217014
2020-03-30 11:40:00,258.8599853515625,259.60000610351557,258.82998657226557,259.1010131835937,3648242
2020-03-30 11:50:00,259.10000610351557,259.54000854492193,258.91000366210943,259.16000366210943,3135681
2020-03-30 12:00:00,259.17001342773443,259.239990234375,258.1199951171875,258.49850463867193,2504336
2020-03-30 12:10:00,258.48001098632807,259.92001342773443,258.3900146484375,259.70999145507807,2624076
2020-03-30 12:20:00,259.69000244140625,260.0,259.04998779296875,259.94000244140625,2211438
2020-03-30 12:30:00,259.91000366210943,259.95150756835943,259.07000732421875,259.92001342773443,1858970
2020-03-30 12:40:00,259.92001342773443,260.0,259.22000122070307,259.64999389648443,1515843
2020-03-30 12:50:00,259.67999267578125,260.3800048828125,259.58999633789057,260.32000732421875,2863927
2020-03-30 13:00:00,260.32998657226557,260.32998657226557,259.1099853515625,259.22500610351557,2825246
2020-03-30 13:10:00,259.20999145507807,260.08999633789057,259.20001220703125,259.8800048828125,2078805
2020-03-30 13:20:00,259.8800048828125,260.1199951171875,259.385009765625,259.83999633789057,2522759
2020-03-30 13:30:00,259.8699951171875,260.02999877929693,259.239990234375,259.67999267578125,2102362
2020-03-30 13:40:00,259.69000244140625,259.85000610351557,258.57000732421875,259.52999877929693,4207620
2020-03-30 13:50:00,259.51998901367193,259.79998779296875,258.82998657226557,259.08999633789057,1782134
2020-03-30 14:00:00,259.09188842773443,259.17001342773443,258.69000244140625,258.79998779296875,2145786
2020-03-30 14:10:00,258.81271362304693,258.8800048828125,258.010009765625,258.510009765625,2933309
2020-03-30 14:20:00,258.510009765625,259.6300048828125,257.94000244140625,259.489990234375,3458505
2020-03-30 14:30:00,259.510009765625,260.0,259.239990234375,259.989990234375,2432557
2020-03-30 14:40:00,259.989990234375,260.77999877929693,259.7449951171875,260.35000610351557,3423202
2020-03-30 14:50:00,260.35751342773443,260.95001220703125,259.98001098632807,260.32000732421875,3131241
2020-03-30 15:00:00,260.32000732421875,261.16000366210943,260.0599975585937,261.08990478515625,3139536
2020-03-30 15:10:00,261.07998657226557,261.83999633789057,260.82998657226557,261.35000610351557,6111398
2020-03-30 15:20:00,261.32998657226557,261.75,258.92001342773443,259.91000366210943,6354099
2020-03-30 15:30:00,259.95001220703125,261.35000610351557,259.54998779296875,261.27999877929693,4782926
2020-03-30 15:40:00,261.27999877929693,261.82000732421875,260.6099853515625,261.20001220703125,4784830
2020-03-30 15:50:00,261.29998779296875,262.42999267578125,260.76998901367193,261.67999267578125,14460575
