datetime,open,high,low,close,volume
2020-03-13 09:30:00,263.14999389648443,264.1099853515625,255.3500061035156,256.5599975585937,45649848
2020-03-13 10:00:00,256.5599975585937,261.54000854492193,255.6499938964844,259.32998657226557,27862709
2020-03-13 10:30:00,259.27999877929693,259.77999877929693,254.2100067138672,254.44000244140625,24028339
2020-03-13 11:00:00,254.42999267578125,257.10000610351557,252.4199981689453,252.4199981689453,20061624
2020-03-13 11:30:00,252.4199981689453,253.8800048828125,249.5800018310547,252.97999572753903,20884492
2020-03-13 12:00:00,253.0399932861328,253.66000366210938,250.8699951171875,252.22000122070312,11585619
2020-03-13 12:30:00,252.80999755859372,257.54998779296875,252.80999755859372,255.33999633789062,14231391
2020-03-13 13:00:00,255.7700042724609,258.89999389648443,254.3000030517578,258.64999389648443,10864043
2020-03-13 13:30:00,259.27999877929693,260.1199951171875,256.75,259.32998657226557,10988469
2020-03-13 14:00:00,259.29000854492193,259.3699951171875,255.4199981689453,255.66000366210938,15263797
2020-03-13 14:30:00,255.63999938964844,257.260009765625,253.6999969482422,257.01998901367193,15759373
2020-03-13 15:00:00,256.98001098632807,259.58999633789057,256.07000732421875,258.97000122070307,20658086
2020-03-13 15:30:00,258.97000122070307,271.04998779296875,253.25,270.739990234375,55606402
