datetime,open,high,low,close,volume
2020-03-27 09:30:00,253.8800048828125,254.0200042724609,252.97999572753903,253.47999572753903,13000244
2020-03-27 09:35:00,253.4900054931641,254.97999572753903,253.3300018310547,253.3802947998047,3558497
2020-03-27 09:40:00,253.3800048828125,253.42999267578125,251.6999969482422,252.1000061035156,3875830
2020-03-27 09:45:00,252.1000061035156,252.25999450683597,251.0500030517578,252.0200042724609,3840501
2020-03-27 09:50:00,252.0200042724609,253.57000732421875,251.9499969482422,252.3999938964844,4772562
2020-03-27 09:55:00,252.3800048828125,253.6833038330078,252.32000732421875,253.2050018310547,2735699
2020-03-27 10:00:00,253.1699981689453,253.3600006103516,252.30999755859372,253.07000732421875,1652254
2020-03-27 10:05:00,253.1000061035156,254.25,253.0800018310547,254.1100006103516,3143323
2020-03-27 10:10:00,254.10009765625,254.58999633789062,253.5399932861328,254.2006072998047,2097834
2020-03-27 10:15:00,253.92999267578125,254.22000122070312,252.42999267578125,252.8800048828125,2049014
2020-03-27 10:20:00,252.8800048828125,253.5800018310547,252.1499938964844,252.80999755859372,1843635
2020-03-27 10:25:00,252.8300018310547,253.47000122070312,252.27999877929688,252.89990234375,1947520
2020-03-27 10:30:00,252.8800048828125,253.2050018310547,252.02999877929688,252.4156036376953,3245481
2020-03-27 10:35:00,252.42999267578125,252.9499969482422,251.9199981689453,252.5500030517578,1642058
2020-03-27 10:40:00,252.55999755859372,253.3600006103516,252.3699951171875,252.58999633789062,1461285
2020-03-27 10:45:00,252.58999633789062,253.25999450683597,252.19000244140625,252.9199981689453,1258287
2020-03-27 10:50:00,252.91000366210938,253.6300048828125,252.3600006103516,253.5800018310547,1381742
2020-03-27 10:55:00,253.55999755859372,253.6999969482422,252.73590087890625,253.1699981689453,1245093
2020-03-27 11:00:00,253.22999572753903,253.82000732421875,253.1699981689453,253.58999633789062,1527922
2020-03-27 11:05:00,253.58999633789062,255.0449981689453,253.1999969482422,254.8999938964844,2473505
2020-03-27 11:10:00,254.91000366210938,254.9499969482422,254.3000030517578,254.5,2119507
2020-03-27 11:15:00,254.5200042724609,256.22000122070307,254.5200042724609,255.6199951171875,3067025
2020-03-27 11:20:00,255.6100006103516,255.7400054931641,254.32000732421875,254.80999755859372,1879768
2020-03-27 11:25:00,254.8199005126953,255.3699951171875,253.83999633789062,254.4600067138672,1759008
2020-03-27 11:30:00,254.42999267578125,254.6699981689453,253.63999938964844,254.5,1241613
2020-03-27 11:35:00,254.47999572753903,255.1300048828125,254.1537933349609,254.3500061035156,1206149
2020-03-27 11:40:00,254.3600006103516,254.6199951171875,253.30999755859372,253.63499450683597,1778308
2020-03-27 11:45:00,253.63499450683597,253.67990112304688,252.8000030517578,253.17999267578125,1851708
2020-03-27 11:50:00,253.17999267578125,253.7899932861328,253.08999633789062,253.75999450683597,2336396
2020-03-27 11:55:00,253.72999572753903,253.7899932861328,252.4499969482422,252.67999267578125,1634911
