datetime,open,high,low,close,volume
2020-04-01 09:30:00,247.97999572753903,248.6199951171875,247.6100006103516,248.3500061035156,9943036
2020-04-01 09:35:00,248.33999633789062,249.8000030517578,247.7400054931641,249.0269012451172,3594039
2020-04-01 09:40:00,249.0200042724609,249.8800048828125,248.6199951171875,249.31500244140625,3173032
2020-04-01 09:45:00,249.30999755859372,249.5500030517578,248.3300018310547,249.05999755859372,2632905
2020-04-01 09:50:00,249.0399932861328,249.69000244140625,248.8800048828125,249.33999633789062,2015618
2020-04-01 09:55:00,249.32000732421875,249.3800048828125,248.7899932861328,248.88999938964844,2326142
2020-04-01 10:00:00,248.88999938964844,249.46620178222656,248.22000122070312,248.25999450683597,3769584
2020-04-01 10:05:00,248.25,249.9199981689453,248.17999267578125,249.5399932861328,2330675
2020-04-01 10:10:00,249.5399932861328,249.97999572753903,249.32000732421875,249.85499572753903,1920664
2020-04-01 10:15:00,249.8800048828125,250.4499969482422,249.55999755859372,249.60499572753903,3259024
2020-04-01 10:20:00,249.6100006103516,250.22999572753903,249.2899932861328,249.38999938964844,2199657
2020-04-01 10:25:00,249.3800048828125,249.5500030517578,249.3000030517578,249.44200134277344,1253747
2020-04-01 10:30:00,249.4499969482422,250.30999755859372,249.0399932861328,250.03900146484372,2668224
2020-04-01 10:35:00,250.0399932861328,250.38999938964844,249.6999969482422,249.8300018310547,1591372
2020-04-01 10:40:00,249.83009338378903,250.25,249.47000122070312,249.8500061035156,1752507
2020-04-01 10:45:00,249.8600006103516,250.69000244140625,249.8600006103516,250.58999633789062,1813720
2020-04-01 10:50:00,250.59500122070312,250.72000122070312,250.05999755859372,250.1499938964844,1838212
2020-04-01 10:55:00,250.1499938964844,250.2700042724609,249.5,250.22999572753903,2165164
2020-04-01 11:00:00,250.22000122070312,250.97000122070312,250.17999267578125,250.8500061035156,1480539
2020-04-01 11:05:00,250.8699951171875,251.25999450683597,250.6699981689453,251.1699981689453,1893141
2020-04-01 11:10:00,251.1649932861328,251.44000244140625,250.75010681152344,250.97000122070312,1434709
2020-04-01 11:15:00,250.9499969482422,251.17999267578125,250.5,251.00999450683597,1351203
2020-04-01 11:20:00,251.0,251.2400054931641,250.19000244140625,250.19500732421875,2624137
2020-04-01 11:25:00,250.19500732421875,250.38999938964844,249.2899932861328,249.41000366210938,3219651
2020-04-01 11:30:00,249.4199981689453,249.8699951171875,249.1300048828125,249.7350006103516,1909213
2020-04-01 11:35:00,249.75999450683597,250.02999877929688,249.1649932861328,249.19000244140625,1553958
2020-04-01 11:40:00,249.19000244140625,249.3300018310547,248.4900054931641,248.8500061035156,2415196
2020-04-01 11:45:00,248.82000732421875,249.01499938964844,248.2700042724609,248.67999267578125,1703415
2020-04-01 11:50:00,248.67999267578125,248.97000122070312,248.50999450683597,248.7700042724609,728053
2020-04-01 11:55:00,248.7707061767578,249.2700042724609,248.6100006103516,248.75,1460120
2020-04-01 12:00:00,248.72000122070312,248.75999450683597,247.97999572753903,248.00999450683597,1874526
2020-04-01 12:05:00,248.0200042724609,248.44000244140625,247.75999450683597,247.82000732421875,2130364
2020-04-01 12:10:00,247.8300018310547,248.42999267578125,247.7400054931641,248.41929626464844,2049162
2020-04-01 12:15:00,248.4199981689453,248.58999633789062,247.67999267578125,247.74989318847656,1433086
2020-04-01 12:20:00,247.7400054931641,248.27999877929688,247.67999267578125,247.86199951171875,1527096
2020-04-01 12:25:00,247.85020446777344,248.1699981689453,247.1999969482422,247.25999450683597,1927683
2020-04-01 12:30:00,247.32000732421875,247.94000244140625,247.28500366210938,247.5800018310547,1866452
2020-04-01 12:35:00,247.6499938964844,247.6499938964844,246.6000061035156,246.8350067138672,1759123
2020-04-01 12:40:00,246.8300018310547,246.94000244140625,246.2899932861328,246.55499267578125,2624275
2020-04-01 12:45:00,246.4499969482422,246.7823028564453,245.80999755859372,245.86199951171875,2544936
2020-04-01 12:50:00,245.8600006103516,246.6699981689453,245.8500061035156,246.55999755859372,2271481
2020-04-01 12:55:00,246.56500244140625,246.8600006103516,246.24200439453125,246.24200439453125,1518447
2020-04-01 13:00:00,246.2250061035156,247.1300048828125,245.94000244140625,246.94500732421875,2314970
2020-04-01 13:05:00,246.94000244140625,247.05999755859372,246.46499633789062,246.6743927001953,1598315
2020-04-01 13:10:00,246.6699981689453,246.98199462890625,246.3800048828125,246.4600067138672,1341994
2020-04-01 13:15:00,246.4499969482422,246.80999755859372,246.1999969482422,246.5800018310547,1907915
2020-04-01 13:20:00,246.55999755859372,247.4499969482422,246.47000122070312,247.38999938964844,1441029
2020-04-01 13:25:00,247.3800048828125,247.5500030517578,246.6499938964844,247.1000061035156,1661665
2020-04-01 13:30:00,247.10499572753903,247.10499572753903,246.4199981689453,246.47999572753903,1182200
2020-04-01 13:35:00,246.47999572753903,246.97000122070312,246.44000244140625,246.94500732421875,1251612
2020-04-01 13:40:00,246.97000122070312,247.47999572753903,246.8300018310547,247.3600006103516,896625
2020-04-01 13:45:00,247.3600006103516,247.6499938964844,246.72999572753903,247.3000030517578,1202504
2020-04-01 13:50:00,247.3000030517578,247.8800048828125,247.0,247.6699981689453,1444094
2020-04-01 13:55:00,247.66000366210938,248.1499938964844,247.66000366210938,247.8999938964844,1092980
2020-04-01 14:00:00,247.8999938964844,248.4199981689453,247.5399932861328,248.27999877929688,1310857
2020-04-01 14:05:00,248.22000122070312,248.7100982666016,248.0800018310547,248.1199951171875,1464117
2020-04-01 14:10:00,248.12640380859372,248.25999450683597,247.69000244140625,247.6999969482422,1246742
2020-04-01 14:15:00,247.69200134277344,247.7899932861328,247.2100067138672,247.3800048828125,2655127
2020-04-01 14:20:00,247.3800048828125,247.6699981689453,246.9199981689453,246.97999572753903,1903638
2020-04-01 14:25:00,246.97999572753903,247.52999877929688,246.9600067138672,247.2100067138672,1547617
2020-04-01 14:30:00,247.2100067138672,247.2100067138672,246.3300018310547,246.58999633789062,2484634
2020-04-01 14:35:00,246.58999633789062,247.33999633789062,246.3600006103516,247.25,4137437
2020-04-01 14:40:00,247.2550048828125,247.2550048828125,246.63999938964844,246.6999969482422,869123
2020-04-01 14:45:00,246.6999969482422,247.27999877929688,246.6999969482422,246.91000366210938,780255
2020-04-01 14:50:00,246.91000366210938,247.0299072265625,246.3600006103516,246.4499969482422,3828256
2020-04-01 14:55:00,246.4600067138672,246.5200042724609,245.72999572753903,245.7899932861328,1974238
2020-04-01 15:00:00,245.7899932861328,246.47999572753903,245.7700958251953,245.94000244140625,1921761
2020-04-01 15:05:00,245.9499969482422,246.2400054931641,245.6300048828125,245.7050018310547,1459003
2020-04-01 15:10:00,245.72000122070312,245.92999267578125,245.5200042724609,245.6100006103516,1318182
2020-04-01 15:15:00,245.6000061035156,246.0800018310547,245.4900054931641,246.05999755859372,1128787
2020-04-01 15:20:00,246.07000732421875,246.07000732421875,245.22000122070312,245.2899932861328,1350278
2020-04-01 15:25:00,245.21499633789062,245.27999877929688,245.00999450683597,245.0200042724609,1689158
2020-04-01 15:30:00,245.00999450683597,245.5399932861328,245.00999450683597,245.13999938964844,1691889
2020-04-01 15:35:00,245.1699981689453,245.19000244140625,244.1499938964844,244.30499267578125,4117381
2020-04-01 15:40:00,244.2899932861328,244.67999267578125,243.8999938964844,244.22999572753903,3094362
2020-04-01 15:45:00,244.2400054931641,246.5,244.2400054931641,246.07000732421875,5909847
2020-04-01 15:50:00,246.0800018310547,246.6300048828125,245.2700042724609,246.51499938964844,5485483
2020-04-01 15:55:00,246.5200042724609,247.2400054931641,245.75,246.1300048828125,8974291
