datetime,open,high,low,close,volume,adj close
2020-03-24 09:30:00,234.5,235.0,233.8509979248047,234.41000366210938,8563519,234.41000366210938
2020-03-24 09:31:00,234.05999755859375,234.72999572753906,233.89999389648438,234.67999267578125,997296,234.67999267578125
2020-03-24 09:32:00,234.85000610351562,235.49000549316406,234.5500030517578,235.25,1136486,235.25
2020-03-24 09:33:00,235.27499389648438,236.0,235.22000122070312,235.99000549316406,1072973,235.99000549316406
2020-03-24 09:34:00,235.99000549316406,236.7100067138672,235.9199981689453,236.6999969482422,1557075,236.6999969482422
2020-03-24 09:35:00,236.91000366210938,236.91000366210938,236.91000366210938,236.91000366210938,1507061,236.91000366210938
2020-03-24 09:36:00,236.89999389648438,238.25999450683594,236.74000549316406,238.08999633789062,1563130,238.08999633789062
2020-03-24 09:37:00,238.08999633789062,238.10000610351562,236.52000427246094,236.5800018310547,1458937,236.5800018310547
2020-03-24 09:38:00,236.60000610351562,237.17999267578125,235.7899932861328,235.89999389648438,987026,235.89999389648438
2020-03-24 09:39:00,235.86000061035156,236.19000244140625,235.3000030517578,236.19000244140625,1048677,236.19000244140625
2020-03-24 09:40:00,235.77000427246094,235.77000427246094,235.77000427246094,235.77000427246094,816105,235.77000427246094
2020-03-24 09:41:00,235.78500366210938,235.97999572753906,235.16000366210938,235.52000427246094,620682,235.52000427246094
2020-03-24 09:42:00,235.52000427246094,235.8000030517578,234.61000061035156,234.61000061035156,968595,234.61000061035156
2020-03-24 09:43:00,234.6199951171875,235.17999267578125,234.58999633789062,234.80999755859375,993141,234.80999755859375
2020-03-24 09:44:00,234.79800415039062,235.0399932861328,234.30999755859375,234.6199951171875,819019,234.6199951171875
2020-03-24 09:45:00,234.67999267578125,235.3800048828125,234.64999389648438,234.77000427246094,668733,234.77000427246094
2020-03-24 09:46:00,234.77000427246094,235.13999938964844,234.3000030517578,234.7899932861328,493066,234.7899932861328
2020-03-24 09:47:00,234.79800415039062,235.64999389648438,234.72999572753906,235.57000732421875,778482,235.57000732421875
2020-03-24 09:48:00,235.47000122070312,235.47000122070312,235.47000122070312,235.47000122070312,693248,235.47000122070312
2020-03-24 09:49:00,235.49000549316406,235.49000549316406,235.49000549316406,235.49000549316406,562303,235.49000549316406
2020-03-24 09:50:00,235.49609375,236.19000244140625,235.27999877929688,235.8800048828125,573539,235.8800048828125
2020-03-24 09:51:00,235.8800048828125,236.0800018310547,235.4499969482422,236.00999450683594,525367,236.00999450683594
2020-03-24 09:52:00,236.0,236.6999969482422,235.9199981689453,236.42999267578125,960275,236.42999267578125
2020-03-24 09:53:00,236.44000244140625,236.83999633789062,236.3800048828125,236.6300048828125,590952,236.6300048828125
2020-03-24 09:54:00,236.6300048828125,236.72000122070312,236.33999633789062,236.63999938964844,472963,236.63999938964844
2020-03-24 09:55:00,236.63999938964844,236.88999938964844,235.97000122070312,236.60000610351562,729127,236.60000610351562
2020-03-24 09:56:00,236.5709991455078,236.63999938964844,236.13999938964844,236.4600067138672,369224,236.4600067138672
2020-03-24 09:57:00,236.47000122070312,236.5399932861328,235.5399932861328,235.69000244140625,585526,235.69000244140625
2020-03-24 09:58:00,235.6699981689453,235.8300018310547,235.2550048828125,235.39999389648438,1040716,235.39999389648438
2020-03-24 09:59:00,235.41000366210938,235.66000366210938,235.14999389648438,235.49000549316406,428049,235.49000549316406
2020-03-24 10:00:00,235.50999450683594,235.8800048828125,235.25,235.27999877929688,428104,235.27999877929688
2020-03-24 10:01:00,235.27999877929688,235.72000122070312,234.67999267578125,235.19000244140625,568015,235.19000244140625
2020-03-24 10:02:00,235.2100067138672,235.74000549316406,234.9250030517578,235.7100067138672,408770,235.7100067138672
2020-03-24 10:03:00,235.7100067138672,236.17999267578125,235.57000732421875,235.61500549316406,523581,235.61500549316406
2020-03-24 10:04:00,235.61000061035156,235.96499633789062,235.1999969482422,235.47999572753906,402491,235.47999572753906
2020-03-24 10:05:00,235.47999572753906,236.1699981689453,235.4600067138672,235.9199981689453,571119,235.9199981689453
2020-03-24 10:06:00,235.92999267578125,236.58999633789062,235.8800048828125,236.0800018310547,1052593,236.0800018310547
2020-03-24 10:07:00,236.08999633789062,236.52000427246094,236.0800018310547,236.1999969482422,358710,236.1999969482422
2020-03-24 10:08:00,236.1999969482422,236.3699951171875,235.6013946533203,235.77000427246094,479729,235.77000427246094
2020-03-24 10:09:00,235.75999450683594,236.08999633789062,235.54989624023438,235.80999755859375,958948,235.80999755859375
2020-03-24 10:10:00,235.8000030517578,235.89999389648438,235.25,235.4199981689453,406967,235.4199981689453
2020-03-24 10:11:00,235.4600067138672,235.97000122070312,235.27000427246094,235.5,367400,235.5
2020-03-24 10:12:00,235.49000549316406,235.67999267578125,235.14999389648438,235.59500122070312,358102,235.59500122070312
2020-03-24 10:13:00,235.60000610351562,236.16000366210938,235.58999633789062,236.16000366210938,308340,236.16000366210938
2020-03-24 10:14:00,236.16000366210938,236.9199981689453,236.08999633789062,236.89999389648438,1052115,236.89999389648438
2020-03-24 10:15:00,236.91000366210938,237.2899932861328,236.57000732421875,237.22000122070312,942686,237.22000122070312
2020-03-24 10:16:00,237.22999572753906,237.58999633789062,237.14999389648438,237.49000549316406,671514,237.49000549316406
2020-03-24 10:17:00,237.49009704589844,237.63999938964844,237.1699981689453,237.1699981689453,437910,237.1699981689453
2020-03-24 10:18:00,237.15499877929688,237.17999267578125,236.78500366210938,237.06500244140625,508193,237.06500244140625
2020-03-24 10:19:00,237.0800018310547,237.38999938964844,236.83999633789062,237.3404998779297,597762,237.3404998779297
2020-03-24 10:20:00,237.33999633789062,237.7281036376953,237.17999267578125,237.19009399414062,572906,237.19009399414062
2020-03-24 10:21:00,237.1699981689453,237.50999450683594,237.00999450683594,237.47000122070312,349302,237.47000122070312
2020-03-24 10:22:00,237.4600067138672,237.83999633789062,237.41000366210938,237.83999633789062,496115,237.83999633789062
2020-03-24 10:23:00,237.85000610351562,238.0,237.61000061035156,237.97999572753906,644971,237.97999572753906
2020-03-24 10:24:00,237.97500610351562,238.0800018310547,237.64999389648438,238.02999877929688,725987,238.02999877929688
2020-03-24 10:25:00,238.0449981689453,238.47000122070312,237.82000732421875,238.32000732421875,613393,238.32000732421875
2020-03-24 10:26:00,238.32000732421875,238.63999938964844,238.27999877929688,238.610107421875,447731,238.610107421875
2020-03-24 10:27:00,238.6199951171875,238.7899932861328,238.2100067138672,238.7899932861328,646886,238.7899932861328
2020-03-24 10:28:00,238.77999877929688,239.36000061035156,238.6024932861328,238.85000610351562,979403,238.85000610351562
2020-03-24 10:29:00,238.83999633789062,238.8800048828125,238.2899932861328,238.4499969482422,557101,238.4499969482422
2020-03-24 10:30:00,238.47000122070312,238.4810028076172,237.6699981689453,237.88999938964844,1337333,237.88999938964844
2020-03-24 10:31:00,237.91000366210938,238.25,237.91000366210938,238.25,521080,238.25
